Timestamp,Campaign,Split,FT-1004.PV_kgh,TT-1006.PV_C,FRC-1004.PV,PT-1004.PV_kPa,PT-1100.PV_kPa,AT-1100.PV_kgm3,TT-1100.PV_C,FT-1002.PV_kgh,FT-1001.PV_kgh,FT-1300.PV_kgh,FT-1201.PV_kgh,FC-1002_saturated,n_benzene_kmolh_r0,n_propene_kmolh,n_propane_kmolh,n_benzene_kmolh_r1,n_cumene_in_kmolh_r1,X_propene_r0,X_propene_r1,X_benzene_r0,X_benzene_r1,FT-1002_check_kgh,FT-1002_diff_pct,Cumene_predicted_kgh,Cumene_in_product_kgh,Cumene_balance_diff_pct,dT_adiabatic_C
2025-10-16 22:23:00+00:00,10/16,학습,3000.147,339.785,5.0,2569.035,2515.184,37.469,426.633,15000.158,4754.291,9767.735,4432.031,0,192.03398835050888,67.567994964653,3.556210261297525,183.9919940877277,1.2437300894967533,0.555404506518433,0.5443958991003194,0.19542149398723155,0.19992032561835038,15000.735,0.0038466261488787987,4510.663671478325,4403.12617408697,2.4422987927129713,86.84799999999996
2025-10-16 22:24:00+00:00,10/16,학습,3000.131,339.801,5.0,2568.984,2515.132,37.47,426.688,15000.13,4771.41,9759.654,4441.029,0,192.03296421942008,67.56763461967009,3.5561912957721087,184.10927856009877,1.242701132133227,0.5558417175421113,0.5448563975141786,0.19557532858963783,0.1999609051502004,15000.654999999999,0.0034999696669271285,4514.190363645772,4412.065490918111,2.3146726388780188,86.887
2025-10-16 22:25:00+00:00,10/16,학습,3000.114,339.816,5.0,2568.939,2515.087,37.471,426.738,15000.101,4788.184,9752.14,4449.681,0,192.03187608013826,67.56725175312575,3.556171144901354,184.22929390727901,1.2417443711346454,0.5562431177656665,0.5452825674259334,0.1957165630060916,0.19998580968562843,15000.57,0.0031266456139138095,4517.42468136167,4420.66106429253,2.1888947300379855,86.92200000000003
2025-10-16 22:26:00+00:00,10/16,학습,3000.096,339.83,5.0,2568.9,2515.048,37.471,426.784,15000.071,4804.605,9745.143,4458.014,0,192.0307239326634,67.56684636501998,3.556149808685261,184.35130743043388,1.2408534399785272,0.5565414161675435,0.5456086225386125,0.19582152059765717,0.19997175223944572,15000.48,0.0027266537605032054,4519.820138114513,4428.939718121591,2.0519678698960973,86.95400000000001
2025-10-16 22:27:00+00:00,10/16,학습,3000.079,339.843,5.0,2568.867,2515.016,37.472,426.827,15000.041,4820.668,9738.609,4466.046,0,192.02963579338157,67.56646349847564,3.5561296578145067,184.4745744127865,1.2400214628205912,0.5568888587366284,0.5459828009740976,0.19594376977844064,0.1999740458013757,15000.395,0.002359993549358823,4522.61618369066,4436.919335012869,1.9314493279500398,86.98399999999998
2025-10-16 22:28:00+00:00,10/16,학습,3000.06,339.854,5.0,2568.841,2514.99,37.473,426.868,15000.01,4836.371,9732.491,4473.795,0,192.02841963771363,67.56603558880845,3.556107136253075,184.59847678247752,1.2392424551297045,0.5572181348738928,0.5463394072907451,0.19605962702108698,0.1999690814354485,15000.3,0.001933332044438998,4525.261647779266,4444.617797573938,1.8144158593197093,87.01400000000001
2025-10-16 22:29:00+00:00,10/16,학습,3000.042,339.865,5.0,2568.822,2514.971,37.473,426.907,14999.979,4851.714,9726.743,4481.275,0,192.02726749023876,67.56563020070266,3.5560858000369815,184.72243467663927,1.2385105597051844,0.5574541024095618,0.5466048908972917,0.19614265322597313,0.1999307988166765,15000.21,0.0015400021560014663,4527.150817068795,4452.04901449958,1.6869042170160446,87.04199999999997
2025-10-16 22:30:00+00:00,10/16,학습,3000.023,339.876,5.0,2568.81,2514.958,37.473,426.945,14999.948,4866.698,9721.323,4488.5,0,192.02605133457087,67.56520229103548,3.5560632784755497,184.8459314569008,1.2378204286681453,0.5576773960398747,0.5468578412586436,0.19622122006207446,0.19988841722326062,15000.115000000002,0.0011133371929108059,4528.935528059653,4459.2268944845755,1.5632448230274383,87.06900000000002
2025-10-16 22:31:00+00:00,10/16,학습,3000.005,339.885,5.0,2568.804,2514.952,37.473,426.983,14999.917,4881.324,9716.198,4495.481,0,192.02489918709597,67.5647969029297,3.5560419422594567,184.9685639363217,1.2371678601137495,0.5578922885234068,0.5471023238412485,0.1962968309181003,0.19984399840061773,15000.025000000001,0.0007200039840353357,4530.653500452244,4466.162365789109,1.4439944046176771,87.09800000000001
2025-10-16 22:32:00+00:00,10/16,학습,2999.986,339.894,5.0,2568.805,2514.953,37.473,427.02,14999.886,4895.595,9711.335,4502.232,0,192.02368303142805,67.56436899326249,3.556019420698025,185.08995453123885,1.236548652137159,0.5580933161154835,0.547332942276064,0.19636756335169642,0.19979585044344822,14999.93,0.0002933355626827366,4532.257344781571,4472.86933710796,1.3277384872595024,87.12599999999998
2025-10-16 22:33:00+00:00,10/16,학습,2999.968,339.902,5.0,2568.813,2514.96,37.473,427.058,14999.856,4909.517,9706.709,4508.762,0,192.02253088395315,67.56396360515672,3.555998084481932,185.20986490862109,1.2359596214771327,0.5582926074798299,0.5475614821256618,0.19643768488600563,0.1997486692632528,14999.84,-0.00010666769067397481,4533.84857997234,4479.356749744918,1.2165101658966062,87.156
2025-10-16 22:34:00+00:00,10/16,학습,2999.95,339.91,5.0,2568.827,2514.973,37.473,427.096,14999.827,4923.094,9702.298,4515.083,0,192.02137873647828,67.56355821705095,3.555976748265838,185.32806894930349,1.2353979668637787,0.5584846980119713,0.54778256396012,0.19650527277614932,0.19970066790330146,14999.75,-0.0005133392538415013,4535.381318723536,4485.6365254383645,1.1089795841251435,87.18599999999998
2025-10-16 22:35:00+00:00,10/16,학습,2999.932,339.918,5.0,2568.847,2514.992,37.473,427.134,14999.798,4936.332,9698.085,4521.206,0,192.0202265890034,67.56315282894518,3.555955412049745,185.444429165971,1.2348615236794527,0.5586695889448932,0.547996155999444,0.19657032745595876,0.19965198309801196,14999.66,-0.0009200123895057084,4536.855572100614,4491.719592448486,1.0048708233704362,87.21600000000001
2025-10-16 22:36:00+00:00,10/16,학습,2999.915,339.925,5.0,2568.873,2515.017,37.473,427.174,14999.77,4949.236,9694.056,4527.141,0,192.0191384497216,67.56276996240085,3.5559352611789903,185.55883308681348,1.2343485092978606,0.558858206849886,0.5482129254097542,0.19663669348711954,0.19960668621226718,14999.575,-0.0013000199336370422,4538.361586180156,4497.615885557268,0.9059399837529757,87.24899999999997
2025-10-16 22:37:00+00:00,10/16,학습,2999.899,339.931,5.0,2568.906,2515.048,37.473,427.215,14999.743,4961.813,9690.198,4532.899,0,192.0181143186328,67.56240961741794,3.5559162956535744,185.67120644901252,1.2338572684231564,0.5590450871637125,0.5484275082804754,0.19670244813926258,0.19956289760028328,14999.495,-0.0016533616609270742,4539.854985729201,4503.336333024895,0.8109243903569704,87.28399999999999
2025-10-16 22:38:00+00:00,10/16,학습,2999.883,339.937,5.0,2568.944,2515.085,37.472,427.256,14999.717,4974.068,9686.502,4538.489,0,192.017090187544,67.56204927243502,3.555897330128158,185.78149980933048,1.2333866550812935,0.5591508397443362,0.5485619992026848,0.19673965764522794,0.19949226837523837,14999.414999999999,-0.0020133713189488763,4540.689556074395,4508.889876155153,0.7052662804521369,87.31899999999996
2025-10-16 22:39:00+00:00,10/16,학습,2999.867,339.943,5.0,2568.987,2515.127,37.472,427.299,14999.691,4986.009,9682.961,4543.919,0,192.01606605645526,67.56168892745212,3.555878364602742,185.88972734087466,1.2329357779591246,0.5593354421103962,0.5487733511992763,0.19680461079153055,0.1994518738381538,14999.335000000001,-0.002373382225005616,4542.164428355988,4514.284462773634,0.6175943455106123,87.356
2025-10-16 22:40:00+00:00,10/16,학습,2999.852,339.949,5.0,2569.035,2515.174,37.471,427.344,14999.667,4997.642,9679.568,4549.198,0,192.01510593355948,67.56135110403063,3.5558605844226645,185.9958776134752,1.2325037457435022,0.5594510334406326,0.5489164245212196,0.19684528210438748,0.1993890174325049,14999.259999999998,-0.0027133935706776845,4543.08038796382,4519.529034184125,0.5211019467196903,87.39499999999998
2025-10-16 22:41:00+00:00,10/16,학습,2999.838,339.954,5.0,2569.089,2515.226,37.47,427.389,14999.644,5008.972,9676.318,4554.334,0,192.01420981885684,67.56103580217061,3.5558439895879252,186.09995160675248,1.232089921782178,0.5595606198694829,0.5490530449660224,0.19688384056654493,0.19932617987254908,14999.19,-0.0030267385012585865,4543.949089732637,4524.631538212212,0.4269419809608984,87.435
2025-10-16 22:42:00+00:00,10/16,학습,2999.825,339.959,5.0,2569.147,2515.282,37.469,427.436,14999.622,5020.007,9673.205,4559.333,0,192.0133777123472,67.56074302187199,3.5558285800985248,186.20197609952834,1.2316935420924544,0.559676315803621,0.5491951208380581,0.1969245486847401,0.1992676512088851,14999.125,-0.003313416831433411,4544.868910650878,4529.59793572709,0.3371375371606145,87.47699999999998
